Recency,Frequency,Monetary
0.30734146397966394,1.2200829498176402,1.5994623371019694
-0.38378945038252327,-1.1674203676832078,-0.9563088447732083
-0.7984174565656149,1.0437522733399838,0.27526578312964245
-0.7984404303993515,-0.9007518322057385,-0.9186785189409099
1.5512484563626756,0.20648112286625672,-0.3245529852504799
-1.143959939912972,1.0188399630225444,0.2421473562810154
-0.5219604960539928,0.5943569834688698,-0.06065150833162101
-0.5910919665572009,-0.6687528016412563,-0.7223294836075383
-1.0402971949087647,-1.1041888390927315,-0.924655008134966
0.6528177575880644,-1.8289085160916771,-0.918543668738496
-1.3167311815866505,-1.3361878696572138,-0.9699981396253733
0.3418957123143996,-1.0777364865145982,-0.9143066220778697
1.1366204501795838,0.3993626436328284,0.6701455801755056
0.1345472484722488,-0.09356256882489936,-0.4534779656065773
-0.38374350271505,-1.2097219180055865,-0.9332574180657962
-0.9020825315742768,1.749595355880574,1.2902683346251702
0.06546172563651403,-0.9406291469616285,-0.8402845935896512
-1.0057199727402926,-0.23362843418623944,-0.5330865395387114
1.4475930523450213,1.5523011688258586,2.009030267296254
1.2748604173522633,-0.9089689845405925,-0.8211700466179893
-0.2800807577108429,-0.26039245676083145,-0.5233363525635331
-0.24554948320984382,2.137263851531978,1.752907869829021
0.4801086896090567,0.18480077528619215,0.7642747733523739
-1.6968508871024797,0.6424514505596138,-0.053074765984991695
0.68741522182802,0.01669484637255751,-0.2695241558967886
1.3785001885227337,-0.9249549007493398,-0.8919522287175409
-1.5586109199298004,-0.38142483035401864,-0.5628180929446245
-1.0402971949087647,1.9038841566092257,-0.18619352568851044
-0.7984174565656149,-0.7185593680539761,-0.7979734535111729
1.620370255874876,1.7513962514541452,1.7768994313025355
-0.522006443721466,-0.8952323523663775,-0.952966633118493
0.23820999347645588,-0.3266333278432593,-0.5156082669118186
-0.6256272571024856,-0.7505312004714707,-0.7812997332410911
-1.4203709527571209,-0.20739870185352913,-0.5285482925962584
-1.5586109199298004,0.5961196459749872,0.9515549708211202
0.2036557451417202,-1.061750570305851,-0.8871129300011961
-0.4183207248835223,1.5118542252313074,0.6147953851160946
0.9292949601711697,-0.9328603830877352,-0.8878061076282399
1.724019698036354,-1.0249684998228334,-0.8800747848194852
0.13452700640076562,1.243974348364783,0.4679195648103897
-1.593165168264536,0.8709927501711836,1.1889284787950023
1.343945940187998,-1.0751755324836074,-0.9147229567341258
-1.5585879460960637,-1.2937496008703329,-0.9637993160690621
1.0675119535101125,-0.568650406316167,-0.6997560873193109
-1.0402971949087647,-1.024656829826375,-0.9545434452780421
0.7910549929984904,0.4258149962109619,0.41061833865592684
-0.8675029794013497,-0.8223803476448551,-0.8375524381231234
1.4821629335269408,-1.2521601867924672,-0.9167054515572861
1.620356953032147,-0.7639561626492272,-0.7982175078770368
-0.3491892543803143,0.8892436820007048,1.256019561218979
-0.6947776853951445,0.5477823797935247,-0.1729155299325518
-1.627696442765535,2.1627659388265212,1.7772800319058533
0.1691014968069845,-1.0591896162748602,-0.89364344742345
0.1690426480545811,1.076055701099792,1.5285194337079824
0.2727642418111916,0.547162187770722,0.0003871748771704164
0.20366904798444915,1.9330161922965716,2.196717585152754
-0.6602004632266721,1.0664860416523276,0.716102060872857
-0.6256691887256731,-0.9873404691014758,-0.9519680958043268
0.2727642418111916,-1.043203700066113,-0.9270502396626794
0.4800667579858691,0.43110896133422505,-0.07364004467546913
-1.282190620287208,1.1111735944737406,1.4128200303754463
-1.0748284694097638,0.8243830613984988,0.07247415915322382
-0.7984174565656149,1.0034773868067142,0.469922758261095
-1.4203939265908576,0.7451119054450194,0.1016799145978129
-0.6947547115614079,0.32552506573778894,0.7170223525969613
0.8947407118364341,-1.2019531541316932,-0.9531894102647599
-1.6968508871024797,-1.3361878696572138,-0.9788497037536729
-1.0403560436611683,2.497600375808365,1.119242875928531
-1.5586109199298004,0.6477959788670185,0.024082042362623922
1.4130544368574693,-0.058335700354060153,1.6367644617615422
-1.6622506911002706,0.772519193358384,1.0296659633468934
-0.832948731066614,-0.9406291469616285,-0.8319398562892676
-0.6947547115614079,1.8290385688953348,0.3406829601830715
1.3439419241437125,0.853120036607944,0.18797060297456433
0.30729551631219065,-0.7051344058762197,-0.9041071535769406
0.6528839473270208,-1.3202019534484664,-0.9792993234688522
-0.5219604960539928,0.7204604484404573,2.116374783047802
-0.31465524811706175,1.3081914501287766,2.654834468257294
-1.2821769332519148,-1.2617777684528384,-0.9738697054405292
-1.385859920327605,0.8272019742716922,0.23405407020718288
1.3094146656869992,-0.6613816095447426,-0.7304217458673387
-1.5240566715950647,-1.3361878696572138,-0.9746463169935814
1.3093916918532624,-0.9246432307528812,-0.8779014780651448
0.23820999347645588,-0.3266333278432593,-0.5156082669118186
-1.074874417077237,1.9330161922965716,0.21984457486477
1.5858256785311478,-1.048723179905474,-0.9133511266201189
-0.03822800924571533,-0.6428347393050047,-0.7268665559736084
-1.5932077909897417,0.035464336857718694,-0.3458029383504052
0.7219368253380113,0.7893510698054715,1.1220865197535395
1.0329347313416402,-0.42844782249032454,-0.6619450333852418
-1.5585879460960637,0.5751040194254082,-0.03787675134781645
-0.1419097120393734,-1.3361878696572138,-0.9694098823539985
1.3093916918532624,0.28336312835058736,0.6259742246063739
0.6873922479942833,-1.1937360017968393,-0.9464029186936014
1.2057059730153188,-0.7584366828098661,-0.9242163824745803
-0.6602234370604089,-1.0457646540971037,-0.9351591336571524
0.7910969246216779,0.5887007851650066,0.07105572453016977
-0.4183207248835223,-1.0591896162748602,-0.8871934336951178
-0.17645661938755605,1.635845124632865,0.5079060120021259
-0.5910919665572009,0.20701541310813845,-0.3699144321762798
-1.6968279132687432,-1.0751755324836074,-0.8751985349920467
-0.21101820870884477,-1.043203700066113,-0.9034086283290383
0.34187273848066296,1.7074687570901517,0.7697577088725822
0.6528609734932842,0.34420865444202925,0.837977699131066
-0.4874521953867303,0.9276359649390957,0.7418516015396713
1.5512714301964121,-1.1617641693793446,-0.9594152726141552
-1.1785141882477077,-0.513410261845007,-0.6678855541739936
0.23820999347645588,1.3088656068052749,0.4149648853985783
-1.1093827177444997,-0.7929694692583513,-0.7607972348861771
-1.0748284694097638,0.09352603517330688,0.3767561175088107
-0.10733248987090105,1.4751580565292108,0.5710903756002338
-0.3146390220898643,0.38804735255442724,2.1825432045586473
-0.7638901981089016,0.5977638977382008,0.08467835158422053
1.5858119914958548,1.6093927720547314,0.2518171193955313
-1.0402742210750282,0.44072943746527105,-0.04810804387784217
-0.7638632082308793,-0.9089689845405925,-0.8103644453964606
-0.8330199825722787,0.38588686477149065,1.7694683181989674
0.8601864635016984,0.2595578850838053,-0.2071940765285705
1.240283195183791,-1.0249684998228334,-0.8810790715362884
-0.4183207248835223,-1.043203700066113,-0.9540354441216049
0.5491982284890771,0.7874642724509792,0.06727076411103372
-1.2476456587509157,-0.8904221143008545,-0.8683606880557301
0.48008973181960574,-1.1911750477658485,-0.9533201546405543
1.1711746985143197,-1.1937360017968393,-0.9298769665423544
0.6873859019455428,2.0419561854787576,0.8932844853653819
1.3093916918532624,0.2754576460121919,-0.15477878255540278
-0.4183207248835223,0.3989142551718677,2.0115859699381975
0.06541577796904079,-0.9007518322057385,-0.8390161895620734
-0.902080201569822,0.19134116689584973,-0.2735308120914566
0.7910549929984904,0.9216989879764996,0.16041735453990472
-1.3512854299213861,0.1982639705314027,-0.31742904482521045
-0.24554948320984382,0.6819665321349038,0.12748722628394257
-1.3513084037551226,0.7693149739886206,0.11899573168586942
1.6203799268658836,0.7551299533534449,0.11867048679183347
0.0654387518027774,-0.2523979246714006,-0.5067470792919945
-0.9711927142835791,1.3618562137424628,1.5332520053184993
-0.6256232410581999,-1.2071609639745957,-0.9609669929918816
0.41098123515013435,-0.9465970152619503,-0.8226889749971755
-0.41836394078874206,-1.1674203676832078,-0.9253555382106805
0.8601864635016984,-1.0591896162748602,-0.9369304982648665
-0.10730951603716445,1.2331409780563032,2.4911984032787466
-1.5586109199298004,0.3137768642852289,0.839698455677262
0.8256322151669627,1.3509413889121158,1.234079127731424
-0.07277824153616537,1.2771546277006576,0.5051309519668267
-1.2476226849171792,-0.5241883682108519,-0.5697842412834715
-0.45285199938452136,-0.11056939680394316,0.5062155105236593
-0.07275526770242875,-1.0457646540971037,-0.9052989666692659
-0.003669744866693974,-1.3521737858659608,-0.9643005007277979
1.5512944040301488,-0.521713315960782,-0.6596069476423558
0.5491752546553405,-0.7211203220849669,-0.8039527535768115
0.34184976464692635,0.3729102910546949,-0.2198881690389287
1.6203529369878613,0.3154211160484426,-0.1990289809050665
-0.7292859860624069,0.024997900488332458,-0.30096370293875385
-1.2821999070856513,-0.7636444926527687,-0.875010942626566
0.2727872156449282,1.5754833255991632,0.8294263577779477
-1.3512991169566793,1.006385095931503,1.418087167766978
-1.5586109199298004,-0.10954848503364661,-0.46559576549913856
-0.003669744866693974,-1.2777636846615856,-0.9691590165164623
-1.593165168264536,-0.552216101646459,-0.7505345632934289
0.5146439801543414,0.7002522955623247,1.0008159719919454
-1.6968279132687432,-1.3361878696572138,-0.978548248734417
-1.0057199727402926,1.672799252177164,2.028021667081517
1.4475857113584687,-0.795616325070263,-0.7987768949150795
-1.385839678256122,0.9482372423355541,1.2990312309008851
1.1711746985143197,-0.8981908781747477,-0.8663416684611009
-0.7638834503023625,0.6122296970321095,-0.3583759807639307
0.4800857157753201,-0.18598235555645623,-0.5367616918169982
-0.10733248987090105,0.2728966919812012,0.6799452642048873
1.2057059730153188,-0.8904221143008545,-0.8710419220950512
0.30729551631219065,-1.1911750477658485,-0.9458123572477205
0.9984034568406411,-1.0751755324836074,-0.9174971189143734
-1.558633893763537,-0.7795445070805949,-0.7540808667424073
-1.109428665411973,-0.8929830683318453,-0.8320574616497876
0.9638059926006856,-0.8877752584889428,-0.8097513416084494
0.2382329673101925,1.9442272090365753,2.140534444318315
1.0329610301176442,1.5373560897332634,1.2037880876889693
1.4130314630237328,-1.0591896162748602,-0.9205087361518446
1.620356953032147,-1.245791852244091,-0.9834234256037248
-0.17645661938755605,1.635845124632865,0.5079060120021259
1.1020432280111117,-0.4891212915204848,-0.6614145928539571
0.9638262346721688,-0.9064080305096017,-0.9163984227376666
-0.9711886982392934,1.507578277407666,0.7346247920402045
-1.1439829137467086,-1.0435153700625712,-0.8859917989315795
1.0674889796763758,-1.0457646540971037,-0.9415125108896231
-0.14186376437190013,-1.2339249865491877,-0.9236961864442608
0.4800667579858691,-1.0167513474879792,-0.9285158303864418
-0.5219834698877294,0.479203428424969,0.013862113357228445
-1.2130684365824436,1.4792082361373144,1.636003306659965
-1.2476226849171792,-1.0591896162748602,-0.8824509043221299
0.09999573189976654,-1.185967237922946,-0.8930007952133512
1.6894884235353549,2.0158155028970826,1.0395182158332599
1.5167171818616765,-0.9431901009926192,-0.8632927771311919
-0.3837664765487866,-0.08053517842452235,-0.4484908420356358
-0.8675259532350863,-1.2153781163094495,-0.9504993528860184
1.0674889796763758,1.3468912093040122,0.47388788360998885
1.1366107791885764,0.5149137704541086,1.5941547768319828
-1.005742946574029,0.5044473340847224,0.9678964603513411
1.1020229859396282,-0.534740706361159,-0.5837996952066888
0.030857513590019446,0.4712979460865736,-0.049480405476695015
0.37642698681539866,0.6897858591929386,0.9797888826888164
0.48008973181960574,1.8073456376991432,0.9094556721849881
0.1690951507582442,1.848848896496648,1.061910278365699
0.791077966832227,-1.1911750477658485,-0.9337639687466783
-1.5240539398328112,-1.3179526694139343,-0.9505611822272418
1.343925698116515,-1.2257078342143337,-0.9232904493893294
0.03088450346804172,-0.21561585418838314,-0.5429897098923505
1.724019698036354,-1.0457646540971037,-0.8829047838791105
-1.109402959815983,1.5120262822925892,2.0719173917793743
-1.3167311815866505,-0.30997325495801364,-0.6284078433536279
-1.074874417077237,0.9582552902439797,0.8562872896705572
0.7219924439964922,-0.2447150625784283,-0.524521727094664
-0.9711886982392934,0.46771922825540063,-0.055565771285276316
0.5837524768238128,0.5578004277019502,0.8426554924133838
1.0329347313416402,0.14611932383255502,-0.23253048832016834
-1.6277423904330082,-1.3521737858659608,-0.9691082946905362
1.1020525148095548,1.563808442311397,1.8084918883244483
-0.8675259532350863,-0.3760803020466139,-0.5210803818892438
-0.03820101936769305,1.8212189883378602,0.9713591268779317
1.51669420802794,-0.8531057535759553,-0.8283046244600976
0.23820999347645588,0.40713140750672167,0.7233481481772932
-1.5931881420982725,1.07501486398364,0.2581840154597718
-0.17644098654037244,-0.5293961780537543,-0.6663569375817571
-0.38374350271505,1.9758522863602714,1.1674440644569422
-0.10733248987090105,-0.6613816095447426,-0.6779385321251176
1.205751920682792,0.127658355373738,-0.07010903173116222
-0.7638402343971427,0.3354697954814207,0.9223604072769084
0.7911009406659636,0.5335973591583488,1.9234921554842859
0.5837295029900762,-1.3521737858659608,-0.9720817571999806
-0.6602004632266721,0.2011874112424333,-0.271429982647944
-1.6277290875902792,0.01134717009503837,1.6473980878164596
0.5491982284890771,-1.3521737858659608,-0.9666181628156495
-0.4183436987172589,-1.1297923369618503,-0.973093923237431
1.3785001885227337,1.8487629947157274,0.8939466005303928
-0.003669744866693974,-0.9007518322057385,-0.9019003933431642
-0.10733248987090105,-1.1937360017968393,-0.9580205072833882
-0.5910919665572009,0.8062337629361402,0.04926053968577192
0.1691014968069845,-0.7878475611963699,-0.9202270969579646
1.6894844074910693,1.1984714731433157,2.419148611924827
1.654957149034356,0.21208650448653868,0.5924246918547449
0.8947407118364341,-1.2361742705837198,-0.9555325085177439
-1.4204095594380413,1.2129880891208058,1.555314135030589
-0.41829775104978567,1.524916954228464,0.8995407493369463
-0.6256691887256731,-1.175189131557101,-0.9693650191215821
-0.31468729976179216,0.18281234456453718,1.940523028115352
0.8601864635016984,0.8609747022627582,1.3605480577946865
1.413077410691206,0.893414848487069,2.4493067007765728
0.2727872156449282,1.1185801251670335,1.5625382170221924
0.34187273848066296,-1.0751755324836074,-0.9002547916114901
0.09999300013751311,-1.175189131557101,-0.9619170353013828
-1.524096197345156,2.1787518550352685,0.6527115226496533
1.4821859073606776,-0.4920798173288551,-0.6893677604815086
0.9638721823396421,1.1415014286274612,0.9486732034757875
-0.48740624771925706,-1.175189131557101,-0.9405677593289916
-0.038205035411978706,0.4388777252081183,0.9679639849496807
1.654957149034356,-0.019861709394362135,-0.4819948320333565
1.5858256785311478,-0.8796440079350097,-0.9353131960269898
-0.8675259532350863,-1.3521737858659608,-0.96968449974141
0.3764297185776522,-1.1993922001007025,-0.9563305958580478
-0.10733248987090105,1.2968591281751942,0.4635455871661418
1.2402602213500544,-0.1965346937067634,-0.5328697102760147
-0.6256232410581999,-1.368159702074708,-0.9599691597208038
-1.385839678256122,-0.25805412297526387,-0.5244919850658604
-0.6602004632266721,-0.7878475611963699,-0.8555113875406787
-0.07282145744138517,0.8180527064181372,1.3099749720172784
0.721972201925009,-0.7960647135312239,-0.7093837434621205
-1.2476226849171792,-0.0037898914046939395,0.45001173988666326
-1.3167311815866505,-0.9171861368754465,-0.9018121043065727
-0.6256232410581999,-0.10536158696104068,1.6889199059086106
-1.1785371620814442,-0.7502195304750122,-0.9061270811737415
-1.6277423904330082,-0.3523256219639735,-0.5951005610981498
0.20363277130798357,-0.895629924143757,-0.9258390223202346
-0.3837664765487866,-0.914176794383495,-0.8412465131816039
1.2748374435185266,1.2014808156352674,0.3720931787535946
0.23820999347645588,1.1668113107222797,0.41428932669369306
-0.6947776853951445,-0.14624175926506847,0.20901066583320804
-0.6602160960738559,0.5495832753670962,0.4538344007638194
0.5146439801543414,1.1355487200786234,0.5538514090869442
-0.10733248987090105,-0.7821913628925066,-0.8638356690668099
1.205751920682792,0.127658355373738,-0.07010903173116222
-1.0057199727402926,-0.23362843418623944,-0.5330865395387114
0.8601634896679617,0.26062936003824344,-0.2473064403511531
-1.074874417077237,-1.0272177838573657,-0.934328311159307
0.8947407118364341,-0.9379822911497168,-0.8948643678043297
-1.1094056915782364,1.3573576456733982,0.4337650819467256
1.343945940187998,1.079430678241898,0.3351608008179235
-1.0403201687425014,1.159634995503578,1.289568533193823
0.44553548348487004,0.006451030248594442,-0.334130055040956
-1.3167514236581335,-1.1937360017968393,-0.91974592811191
0.8601864635016984,-0.7904085152273607,-0.784067455640861
-0.5910786637144719,0.7805613941612817,2.0747167215788602
0.9292719863374331,-0.9566150631703756,-0.9005126688504453
-1.489502423260329,-1.3097355170790803,-0.9610073666902129
0.4455442354067066,1.0043940890744913,1.4890435247366882
-1.005742946574029,-1.1937360017968393,-0.9525090088935424
-0.21099523487510813,-0.9457510550236101,-0.8292222477902303
-0.14188673820563677,-0.13577532289568223,0.36245108309899
-0.5220104597657517,1.4571486245014689,0.6531098233246219
0.1345242746385122,-0.7558757287788754,-0.8954741915368365
